name,original_text,translated_text
BB_CARETAKER_TALK_02,"If the veiled bugs have an interest in you, enough to brave the wastes beyond our borders, then you must be rather special, yes?&lt;hpage&gt;In my own lands, some may once have seen me so. In this place, with my strength sapped, I am just another traveller.&lt;page&gt;Ohho! A traveller, but still something more. I can see it now. Of course! That focus!&lt;page&gt;Did those veiled bugs realise who they snared? Perhaps it is they who should be worried, eh?","Jika serangga bercadar itu tertarik padamu, hingga berani menyeberangi padang gurun di luar perbatasan kita, maka kamu pasti cukup istimewa, bukan?&lt;hpage&gt;Di tanahku sendiri, mungkin dulu ada yang melihatku seperti itu. Di tempat ini, dengan kekuatan yang terkuras, aku hanyalah seorang pengembara biasa.&lt;page&gt;Ohho! Seorang pengembara, tapi masih ada sesuatu yang lebih. Aku bisa melihatnya sekarang. Tentu saja! Fokus itu!&lt;page&gt;Apakah serangga-serangga bercadar itu menyadari siapa yang mereka tangkap? Mungkin mereka yang seharusnya khawatir, ya?"
MOSSCREEP_REOFFER,"My wish. Oh my wish! I need fruits of the world, three little darlings. I need them! Does the kingdom not send you, little you, to grant my desire?","My wish. Oh my wish! I need fruits of the world, three little darlings. I need them! Does the kingdom not send you, little you, to grant my desire?"
BB_CARETAKER_MEET_1,"Ahh, awake at last! You should mind your strength, traveller. There&#8217;s no use wasting energy on an old nobody like me.&lt;hpage&gt;I see that now, madam. My welcome to your land has not been kind. I had reason to be wary.","Ahh, akhirnya terbangun! Kamu harus berhati-hati dengan kekuatanmu, pelancong. Tidak ada gunanya membuang-buang energi pada orang tua seperti aku.&lt;hpage&gt;Aku mengerti sekarang, Nyonya. Sambutanmu padaku di negeri ini tidak ramah. Aku punya alasan untuk waspada."
BB_CARETAKER_PRE_MEET,Up with you! Up! I won&#8217;t have you dying on my floor!,Bangun! Bangun! Aku tidak mau kamu mati di lantai kamarku!
BB_CARETAKER_MEET_3,"&lt;hpage&gt;I am no pilgrim. I am Hornet, and I arrive in your land by no choice of my own.&lt;hpage&gt;I was brought to your kingdom by force, captured by strange bugs clad in veils.&lt;page&gt;Oho! How curious! The bugs of the Citadel, at the summit of our land. They veil themselves in service to their faith, or perhaps as slaves to something greater...&lt;hpage&gt;Then I shall seek their Citadel. If these veiled bugs would go to such lengths to bring me here, I intend to find out why.&lt;page&gt;Oho! Ferocious! Intimidating! Yours is no pilgrim&#8217;s spirit! You&#8217;ve the bearing of a hunter.&lt;page&gt;Welcome then, fierce traveller, to Pharloom! Our holy yet haunted land.&lt;page&gt;Before you depart, permit an old bug a brief warning. Best keep that weapon drawn.&lt;page&gt;Our kingdom is gripped by a curse. Its paths grow wild and dangerous, and though some still attempt the climb to the Citadel at its crest, none return to speak of what they see.","&lt;hpage&gt;Aku bukanlah seorang peziarah. Aku adalah Hornet, dan aku tiba di tanahmu bukan atas kehendakku sendiri.&lt;hpage&gt;Aku dibawa ke kerajaanmu dengan paksa, ditangkap oleh serangga aneh yang mengenakan cadar.&lt;page&gt;Oho! Betapa menariknya! Serangga-serangga dari Citadel, di puncak tanah kami. Mereka mengenakan cadar sebagai bentuk pengabdian pada keyakinan mereka, atau mungkin sebagai budak sesuatu yang lebih besar...&lt;hpage&gt;Maka aku akan mencari Citadel mereka. Jika serangga-serangga bercadar ini rela melakukan segala cara untuk membawaku ke sini, aku bermaksud menemukan alasannya.&lt;page&gt;Oho! Garang! Menakutkan! Semangatmu bukan semangat seorang peziarah! Kau memiliki sikap seorang pemburu.&lt;page&gt;Selamat datang, pelancong yang ganas, ke Pharloom! Tanah suci namun angker kami.&lt;page&gt;Sebelum kau pergi, izinkan seekor serangga tua memberi peringatan singkat. Lebih baik tetap siapkan senjatamu.&lt;page&gt;Kerajaan kami dilanda kutukan. Jalannya menjadi liar dan berbahaya, dan meskipun beberapa masih mencoba mendaki ke Citadel di puncaknya, tak ada yang kembali untuk menceritakan apa yang mereka lihat."
BB_CARETAKER_MEET_2,So you&#8217;re another pilgrim then? Scuttled out of the darkness to climb the great path and bow at its gilded peak?,"Jadi kamu juga seorang peziarah, ya? Keluar dari kegelapan untuk mendaki jalan besar dan bersujud di puncaknya yang berlapis emas?"
BB_FIXER_Q1_COMPLETE,"Well, look at that! You&#8217;ve gone and donated all those shell shards, just like I wished for! I can scarcely believe it!&lt;page&gt;Those shards are valuable, alright. Brilliant for crafting and fixing, very versatile.&lt;page&gt;More than that, though... it was a warm thing you did, the sort of kindness you don&#8217;t see much in this weary place.&lt;hpage&gt;Was this kindness? I must take care to learn of this land and claim what advantage I can from it. Answering requests like yours can often fit those ends.&lt;page&gt;Oh, it&#8217;s like that, is it? Well, even still, the help&#8217;s well appreciated, miss. Best of luck in your travels, and may every wish of yours be granted!","Lihatlah itu! Kamu sudah menyumbangkan semua pecahan cangkang itu, persis seperti yang aku harapkan! Aku hampir tidak percaya!&lt;page&gt;Pecahan-pecahan itu memang berharga. Sangat berguna untuk kerajinan dan perbaikan, sangat serbaguna.&lt;page&gt;Lebih dari itu... apa yang kamu lakukan itu sangat baik, jenis kebaikan yang jarang ditemui di tempat yang lelah ini.&lt;hpage&gt;Apakah ini kebaikan? Aku harus berhati-hati untuk mempelajari tanah ini dan memanfaatkan keuntungannya. Menjawab permintaan seperti milikmu seringkali sesuai dengan tujuan itu.&lt;page&gt;Oh, begitu ya? Well, meskipun begitu, bantuannya sangat dihargai, Nona. Semoga perjalananmu lancar, dan semoga setiap keinginanmu terkabul!"
BB_SHOPKEEP_POST_BOSS,"Oh, oh dear... what fearful events are sent to test we poor pilgrims! How could it be that our path to paradise is infested with such beasts?&lt;page&gt;To brave such a world... oh my. I&#8217;ll need more rosaries, that&#8217;s for certain. Please traveller, won&#8217;t you trade with me?","Oh, oh sayang... betapa mengerikan peristiwa-peristiwa yang dikirim untuk menguji kita, para peziarah malang ini! Bagaimana mungkin jalan kita menuju surga dipenuhi dengan binatang-binatang seperti itu?&lt;halaman&gt;Untuk menghadapi dunia seperti ini... oh my. Aku butuh lebih banyak rosario, itu pasti. Tolong, pelancong, maukah kau bertukar denganku?"
MOSSCREEP_WISHWALL,"You are my wish granter, yes? My wish! I need fruits of the world, three little darlings. I need them, so I wish!&lt;page&gt;You made the promise. A binding stronger than sin. Bring me the three Mossberries. Precious fruit! Grant my wish, and then the work begins!","Kamu adalah pemberi keinginan aku, ya? Keinginan aku! Aku butuh buah-buahan dari seluruh dunia, tiga buah kecil yang manis. Aku butuh mereka, jadi aku berharap!&lt;page&gt;Kamu telah membuat janji. Janji yang lebih kuat dari dosa. Bawakan aku tiga buah Mossberry. Buah yang berharga! Penuhi keinginanku, dan kemudian pekerjaan dimulai!"
BB_RESIDENT_PILGRIMSREST_REPEAT,"I&#8217;ve a long way to go, and much more to see. For now though, let&#8217;s just rest a little while, eh?","Saya masih punya jalan panjang yang harus ditempuh, dan masih banyak hal yang harus dilihat. Tapi untuk saat ini, mari kita istirahat sebentar saja, ya?"
BB_FIXER_GENERIC,"Times are hard, so fresh supplies are always welcome! Bugs arrive here with nothin&#8217; and often leave without much more.","Waktu sulit, jadi pasokan segar selalu disambut baik! Serangga datang ke sini tanpa apa-apa dan sering kali pergi tanpa banyak tambahan."
BB_SHOPKEEP_NOSTOCK,"Well now! Seems I&#8217;ve traded you the last of my supplies, so I&#8217;ve got no more excuses to linger down here.&lt;page&gt;I&#8217;ll soon be making my way up to the great Citadel. As holy as I am with rosaries, I&#8217;m sure my path will not be an arduous one...","Baiklah! Sepertinya aku sudah menukar sisa persediaan terakhirku padamu, jadi aku tidak punya alasan lagi untuk berlama-lama di sini.&lt;page&gt;Aku akan segera berangkat menuju Citadel yang agung. Sebagaimana suci aku dengan rosario-rosario ini, aku yakin perjalanan ku tidak akan sulit... "
MOSSCREEP_TRADE_NOBERRY,"Bring more Mossberries here. Mmm. Yes, we will trade. Precious rosaries for fresh berries! Seek them wherever you see the green moss grow!","Bawa lebih banyak Mossberries ke sini. Mmm. Ya, kita akan bertukar. Rosario berharga untuk beri segar! Carilah mereka di mana pun kamu melihat lumut hijau tumbuh!"
BB_CARETAKER_TALK_01,"You bear your blade well, hunter, and you&#8217;ve skill no doubt, so I don&#8217;t mean any unkindness when I say you still seem a little frail.&lt;hpage&gt;I was a long time spent captive, bound by seals strange to me. My strength is diminished, but recoverable.&lt;hpage&gt;By the time I reach that Citadel, I&#8217;ll be ready to face what waits.","Kamu menguasai pedangmu dengan baik, pemburu, dan tak diragukan lagi kamu memiliki keahlian, jadi aku tak bermaksud kasar saat aku mengatakan kamu masih terlihat sedikit lemah.&lt;hpage&gt;Aku telah lama menjadi tawanan, terikat oleh segel-segel yang asing bagiku. Kekuatanku berkurang, tapi bisa pulih.&lt;hpage&gt;Saat aku sampai di Citadel itu, aku akan siap menghadapi apa yang menanti."
BB_CARETAKER_CURSED,"Oh! Hunter, aren&#8217;t you in a sorry state. You&#8217;re all bound up, looking worse than when we first met!&lt;hpage&gt;My shell has become host to a cruel parasite. Though my natural strength keeps it from consuming me entirely, I&#8217;m much weakened by its presence.&lt;page&gt;Well this just won&#8217;t do! Pharloom&#8217;s already in the snare of one fell curse, we can&#8217;t have another vying to leech what life remains.&lt;page&gt;Best you head quick over to that town of bells, at the core of our kingdom. I&#8217;ve an uncle hidden about there, an old hermit, and a horrid curmudgeon.&lt;page&gt;That hermit&#8217;s a hard one to befriend, but he holds some knowledge about this kingdom&#8217;s maladies. If anyone&#8217;s able to point you to a cure, it&#8217;ll be him.","Oh! Hunter, kau dalam keadaan yang mengenaskan. Kau terikat erat, terlihat lebih buruk daripada saat kita pertama kali bertemu!&lt;hpage&gt;Cangkangku telah menjadi inang bagi parasit kejam. Meskipun kekuatan alaminya mencegah parasit itu menghabisiku sepenuhnya, kehadirannya telah melemahkanku secara signifikan.&lt;page&gt; Ini benar-benar tidak bisa dibiarkan! Pharloom sudah terjebak dalam kutukan mengerikan, kita tidak bisa membiarkan yang lain berusaha menghisap sisa kehidupan yang tersisa.&lt;page&gt;Lebih baik kamu segera pergi ke kota lonceng itu, di pusat kerajaan kita. Aku punya paman yang bersembunyi di sana, seorang pertapa tua, dan seorang pemarah yang mengerikan.&lt;page&gt;Pertapa itu sulit untuk didekati, tapi dia memiliki pengetahuan tentang penyakit-penyakit kerajaan ini. Jika ada yang bisa menunjukmu ke obatnya, dia lah orangnya."
MOSSCREEP_TRADE_ACCEPT_3,"Mmm, the precious fruit! And... oh! Such fruit! Perfectly ripe! Perfectly fragrant! Perfectly round! Take what you have earned, much of much rosaries!","Hmm, buah yang berharga! Dan... oh! Buah yang begitu indah! Sempurna matang! Sempurna harum! Sempurna bulat! Ambil apa yang telah kamu peroleh, banyak sekali rosario!"
BB_SHOPKEEP_MEET_ALT,O-oh! Traveller! Won&#8217;t you stop and make trade with an old pilgrim? Surely something here will aid you in your great journey!,O-oh! Pelancong! Maukah kau berhenti sejenak dan berdagang dengan seorang peziarah tua? Pasti ada sesuatu di sini yang dapat membantumu dalam perjalanan besarmu!
MOSSCREEP_TRADE_REFUSE,You keep the fruit for yourself? For greed? Strange choice! It will only weigh you down...,Kamu menyimpan buah itu untuk dirimu sendiri? Karena keserakahan? Pilihan yang aneh! Itu hanya akan membebani dirimu...
BB_FIXER_STATUE_REPEAT,Don&#8217;t go thinkin&#8217; fear&#8217;s keepin&#8217; me from my own pilgrimage! S&#8217;just there&#8217;s a lotta work still to do here and few bugs able to do it.,"Jangan berpikir bahwa rasa takut yang menghalangi aku untuk melakukan ziarahku sendiri! Hanya saja, masih banyak pekerjaan yang harus dilakukan di sini dan sedikit orang yang mampu melakukannya."
FUNERAL_4,"Sing for our brother, who has died a devout death! All his pains and torments left behind, like the dust shrugged from a traveller&#8217;s shawl.","Nyanyikanlah untuk saudara kita, yang telah meninggal dengan kematian yang saleh! Semua penderitaan dan siksaan yang ditinggalkannya, seperti debu yang terlepas dari selendang seorang pengembara."
MOSSCREEP_ACCEPT,"Promised, then. A binding stronger than sin. Bring me the three Mossberries. Precious fruit! Grant my wish, and then the work begins!","Janji, begitu. Ikatan yang lebih kuat dari dosa. Bawakan aku tiga buah Mossberry. Buah yang berharga! Penuhi keinginanku, dan kemudian pekerjaan dimulai!"
MOSSCREEP_MEET,"Mm. Mmm! Who is it? An intruder! Terrible! To interrupt a humble druid as they work!&lt;hpage&gt;I meant no intrusion, druid. The sound of your laughter drew me to investigate.&lt;hpage&gt;This settlement is built around an old structure of the Weavers. Do you know of them? Do they inhabit this land still?&lt;page&gt;Mm? What settlement? What Weavers?! You speak nonsense!","Mm. Mmm! Siapa itu? Seorang penyusup! Mengenaskan! Mengganggu seorang druid yang sedang bekerja!&lt;hpage&gt;Aku tidak bermaksud mengganggu, druid. Suara tawamu membuatku penasaran untuk menyelidiki.&lt;hpage&gt;Pemukiman ini dibangun di sekitar struktur tua para Weavers. Apakah kau tahu tentang mereka? Apakah mereka masih tinggal di tanah ini?&lt;page&gt;Mm? Pemukiman apa? Weavers apa?! Kau bicara omong kosong!"
BB_CARETAKER_SNARE,"&lt;hpage&gt;Madam, I return seeking power to aid construction of a trap, at request of your sibling residing atop the Citadel.&lt;page&gt;Aye, hunter. So you managed to rouse the old fool. I&#8217;ve known it coming, felt it, and glad I am! &lt;page&gt;Rest&#8217;a my family spent far too long huddled and glum... or dead! Not me! I&#8217;d always been thinkin&#8217; it a waste to just take what&#8217;s coming, when her up top wakes.&lt;page&gt;Better to fight for freedom or go out in a blaze, oh ho!","&lt;hpage&gt;Nyonya, saya kembali untuk meminta kekuatan guna membantu pembangunan jebakan, atas permintaan saudara Anda yang tinggal di atas Citadel.&lt;page&gt;Ya, pemburu. Jadi kamu berhasil membangunkan si tua bodoh itu. Aku sudah tahu ini akan terjadi, merasakannya, dan aku senang! &lt;page&gt; Rest&#8217;a, keluargaku telah terlalu lama berkerumun dan murung... atau mati! Bukan aku! Aku selalu berpikir bahwa hanya menerima apa yang datang adalah pemborosan, ketika dia di atas bangun.&lt;page&gt;Lebih baik berjuang untuk kebebasan atau mati dalam kobaran api, oh ho!"
MOSSCREEP_TRADE_ACCEPT_1,"Mmm, the precious fruit! Ah... but! This one is not so fresh. Rotten! Stench of death! A meagre amount of rosaries for you. As much as you deserve!","Hmm, buah yang berharga! Ah... tapi! Yang ini tidak segar. Busuk! Bau kematian! Hanya sedikit rosario untukmu. Sebanyak yang pantas kamu dapatkan!"
FUNERAL_NAME_1,&lt;hpage&gt;Pilby. This pilgrim&#8217;s name was Pilby.,&lt;hpage&gt;Pilby. Nama peziarah ini adalah Pilby.
BB_FIXER_REPEAT,"Once this wishwall is up, bugs&#8217;ll be able to seek help from any able shell around. You could even try granting a couple of wishes yourself, missy!","Setelah dinding keinginan ini dipasang, serangga akan dapat meminta bantuan dari cangkang mana pun yang tersedia. Kamu bahkan bisa mencoba mengabulkan beberapa keinginan sendiri, Nona!"
BB_RESIDENT_REPEAT,"Rest here with me as long as you like. I&#8217;m not ready to leave yet, and a little company is always nice.","Beristirahatlah di sini bersamaku selama yang kamu inginkan. Aku belum siap untuk pergi, dan sedikit teman selalu menyenangkan."
BELLWAY_PILGRIM_REPEAT,"Down here you can&#8217;t hear the cries of the pilgrims above, only the faintly ringing bells. I&#8217;ll stay and meditate a little longer, before I start my own pilgrimage...","Di sini, kamu tidak bisa mendengar teriakan para peziarah di atas, hanya lonceng yang berbunyi pelan. Aku akan tinggal dan bermeditasi sebentar lagi, sebelum memulai ziarahku sendiri..."
FUNERAL_FINAL_NAME,"Farewell, brother Pilby. May your shell harden the path for others to tread.","Selamat jalan, saudara Pilby. Semoga cangkangmu menguatkan jalan bagi orang lain untuk dilalui."
BELLWAY_PILGRIM_AFTER_TRAVEL,Beast! B-b-beast! Horrible beast!,Binatang! B-b-binatang! Binatang yang mengerikan!
FUNERAL_3,...Hm. Who here knows the name of this little pilgrim?,...Hm. Siapa di sini yang tahu nama peziarah kecil ini?
BB_FIXER_Q1_COMPLETE_R,"Common stuff, shell shards, but very practical. I can use &#8216;em to patch almost anything up, and this camp&#8217;s always in need of some mending. ","Benda-benda biasa, pecahan cangkang, tapi sangat praktis. Saya bisa menggunakannya untuk memperbaiki hampir segala sesuatu, dan perkemahan ini selalu membutuhkan perbaikan. "
BB_FIXER_BENCHREPAIR_REPEAT,"And another poor pilgrim lost, eh? Just the thought of it makes me weary. Better to put my head down and work &#8216;til the job&#8217;s done...","Dan seorang peziarah malang lagi yang hilang, ya? Hanya memikirkannya saja sudah membuatku lelah. Lebih baik aku fokus bekerja sampai pekerjaan selesai..."
BB_RESIDENT_MEET,"Hm? A fellow pilgrim, are you? About to start your great journey to the holy Citadel up top?&lt;hpage&gt;I am no pilgrim, sir, though it seems we will be travelling a similar path.&lt;page&gt;Not a pilgrim? Well, it makes no difference, I suppose. We all must walk the roads, up and up, though most of us will fall long before we see the grand gates.&lt;page&gt;If you&#8217;re wise, you&#8217;ll stop here and rest a while before heading out into that dangerous world...","Hm? Seorang peziarah, ya? Siap memulai perjalanan besar Anda ke Citadel Suci di atas sana?&lt;hpage&gt;Saya bukan peziarah, Tuan, meski sepertinya kita akan menempuh jalan yang serupa.&lt;page&gt;Bukan peziarah? Yah, tak masalah, kurasa. Kita semua harus menempuh jalan ini, naik dan naik, meski kebanyakan dari kita akan jatuh jauh sebelum melihat gerbang megah itu.&lt;page&gt;Jika Anda bijak, Anda akan berhenti di sini dan beristirahat sejenak sebelum melanjutkan perjalanan ke dunia berbahaya itu..."
MOSSCREEP_QUESTCOMPLETE_D,"And for the parting, a gift. An amulet of we druids. Or me druid? No others, I think.&lt;page&gt;May it ease your sorrows, wish granter. May it cry for you when no tears are left!","Dan sebagai perpisahan, sebuah hadiah. Sebuah jimat dari kami para druid. Atau aku, sang druid? Tidak ada yang lain, kurasa.&lt;page&gt;Semoga ini meringankan kesedihanmu, pemberi harapan. Semoga ini menangis untukmu ketika tak ada lagi air mata yang tersisa!"
MOSSCREEP_TRADE_BERRY,"Mmm! Mmm! You carry a sweet, precious smell with you. A fruit! Will you trade it for rosaries?",Mmm! Mmm! Kamu membawa aroma manis dan berharga. Sebuah buah! Apakah kamu mau menukarnya dengan rosario?
BB_RESIDENT_TALK,"&lt;hpage&gt;I wonder, little pilgrim. What calls you and your fellows up to the Citadel? If the way is dangerous, why take the journey at all?&lt;page&gt;Strange question to be asking of a pilgrim. Our holy land calls on us, to journey up is our greatest task. Who are we to refuse?&lt;page&gt;Guided by faith, we climb through flaming fields, across rolling moors, and up great gilded steps. All to reach that eternal, shining Citadel.&lt;page&gt;Once I&#8217;m good and ready, I&#8217;ll make the climb myself...","&lt;hpage&gt;Aku penasaran, wahai peziarah kecil. Apa yang memanggilmu dan teman-temanmu ke Citadel? Jika jalan itu berbahaya, mengapa repot-repot melakukan perjalanan?&lt;page&gt;Pertanyaan aneh untuk diajukan kepada seorang peziarah. Tanah suci memanggil kami, dan melakukan perjalanan ke sana adalah tugas terbesar kami. Siapakah kita untuk menolaknya?&lt;page&gt;Dipandu oleh iman, kita mendaki melalui ladang yang terbakar, melintasi padang rumput yang bergelombang, dan menaiki tangga emas yang megah. Semua demi mencapai Citadel yang abadi dan berkilau.&lt;page&gt;Begitu aku siap, aku akan mendaki sendiri..."
MOSSCREEP_QUESTCOMPLETE_C,"Mmm. Mmm! The pain... my mind aches. Why? The berries, the nasty fruits. Oh the visions!&lt;page&gt;You, wish promiser. Wish granter. You brought me what I needed and stayed by my side. Companion through my ordeal. I could ask for nothing more.","Hmm. Hmm! Sakitnya... pikiranku terasa sakit. Mengapa? Buah-buahan itu, buah-buahan yang menjijikkan. Oh, penglihatan-penglihatan itu!&lt;halaman&gt;Kamu, pemberi harapan. Pemberi keinginan. Kamu memberiku apa yang kubutuhkan dan tetap di sisiku. Teman sejati dalam cobaan ini. Aku tak bisa meminta lebih dari itu."
MOSSCREEP_QUESTCOMPLETE_B,"Ahhh! Ahhh-ohhhh! The smell is right! Like the others! But very young! Oh, voice of the woods! Oh, dance of the queen! Oh.... oh! Beat harder, let us hear it! Oh! Ohhhhhhhh!","Ahhh! Ahhh-ohhhh! Aromanya pas! Seperti yang lain! Tapi sangat muda! Oh, suara hutan! Oh, tarian ratu! Oh.... oh! Pukul lebih keras, biarkan kami mendengarnya! Oh! Ohhhhhhhh!"
FUNERAL_2b,"Sing, brothers and sisters! Sing, and drown out this burdensome sorrow! Sing out the name of this poor pilgrim, whose journey had nary begun! ","Bernyanyilah, saudara-saudari! Bernyanyilah, dan tenggelamkan kesedihan yang membebani ini! Nyanyikanlah nama sang peziarah miskin ini, yang perjalanannya belum sempat dimulai! "
BELLWAY_PILGRIM_TALK_1,"Have you heard the talk of what waits just beyond this camp?&lt;page&gt;Brittle caverns of bone, the very base of Pharloom, filled with all manner of deadly creatures and jagged dangers.&lt;page&gt;It&#8217;s said ancient bugs once made their homes amidst it.&lt;page&gt;Who could believe! In such a hostile, unstable place! In all my time, I&#8217;ve never met a bug so brave.","Apakah kamu pernah mendengar cerita tentang apa yang menanti di balik perkemahan ini?&lt;page&gt;Gua-gua rapuh berbentuk tulang, dasar dari Pharloom, dipenuhi dengan berbagai makhluk mematikan dan bahaya yang tajam.&lt;page&gt;Konon, serangga purba pernah menjadikan tempat ini sebagai rumah mereka.&lt;page&gt;Siapa yang bisa percaya! Di tempat yang begitu berbahaya dan tidak stabil! Selama hidupku, aku belum pernah bertemu serangga seberani itu."
BB_PILGRIM_HORNED,"Sister, sister! What is that long, gleaming tooth you carry with you? Is it a weapon?&lt;hpage&gt;It is indeed, though you need not fear. I will not raise it against you. Its edge is meant for predators and other foes.&lt;hpage&gt;I strongly suggest you arm yourself similarly before your own journey begins.&lt;page&gt;Alas... for a pilgrim, that&#8217;s sin you speak of, sister.&lt;page&gt;We arm ourselves with prayer, garb ourselves in faith, and hope they prove enough to reach the Citadel&#8217;s glory. Such is our way...","Saudari, saudari! Apa itu gigi panjang berkilau yang kau bawa? Apakah itu senjata?&lt;hpage&gt;Memang benar, namun kau tak perlu takut. Aku takkan menggunakannya melawanmu. Ujungnya ditujukan untuk predator dan musuh lainnya.&lt;hpage&gt;Aku sangat menyarankan agar kau juga bersenjata serupa sebelum perjalananmu dimulai.&lt;page&gt; Sayang... bagi seorang peziarah, itu dosa yang kau bicarakan, saudari.&lt;page&gt;Kita bersenjata dengan doa, berpakaian dengan iman, dan berharap itu cukup untuk mencapai kemegahan Citadel. Itulah cara kita..."
BB_FIXER_Q1_INTRO,"Oh! Back again? The wishwall is up! Ready for all the poor souls who&#8217;ve been left behind down here.&lt;page&gt;In Pharloom, wishes are granted to those truly devout, or so they say. And there ain&#8217;t no harm in us dregs having wishes too.&lt;page&gt;Why, I even went and added a little wish of my own to the wishwall! Fair&#8217;s fair. I did build the thing. Seems like the kingdom should be granting my wish before anyone else&#8217;s.","Oh! Kembali lagi? Dinding Keinginan sudah siap! Siap untuk semua jiwa malang yang tertinggal di sini.&lt;page&gt;Di Pharloom, keinginan dipenuhi bagi mereka yang benar-benar taat, atau begitu kata orang. Dan tidak ada salahnya bagi kita yang terbuang ini untuk memiliki keinginan juga.&lt;page&gt;Mengapa, aku bahkan menambahkan sedikit keinginan sendiri ke dinding keinginan! Adil saja. Aku yang membangunnya. Sepertinya kerajaan seharusnya mengabulkan keinginanku sebelum keinginan orang lain."
BB_FIXER_MEET,"&lt;hpage&gt;What&#8217;s this you&#8217;re building, sir? A sign of some kind?&lt;page&gt;Aye, aye. You&#8217;re a sharp bug! A wishwall. It&#8217;s past time this old camp had one. As the resident fixer, I&#8217;ve taken it upon myself to sort it out.&lt;page&gt;They&#8217;re a popular thing about Pharloom, wishwalls. Useful too. So many prayers left unanswered. Gives &#8216;em a place to go.","&lt;hpage&gt;Apa yang sedang Anda bangun, Pak? Sebuah tanda apa itu?&lt;page&gt;Ya, ya. Anda pintar sekali! Sebuah dinding harapan. Sudah waktunya kamp tua ini punya satu. Sebagai tukang reparasi di sini, saya telah mengambil inisiatif untuk mengurusnya.&lt;page&gt;Dinding harapan itu populer di Pharloom. Berguna juga. Begitu banyak doa yang tak terjawab. Memberi mereka tempat untuk pergi."
BB_PILGRIM_ROUND_REPEAT,I must listen carefully... and pray with uninterrupted devotion. Only then will my faith be strong enough... to carry me upward...,Saya harus mendengarkan dengan seksama... dan berdoa dengan penuh ketulusan tanpa henti. Hanya dengan begitu iman saya akan cukup kuat... untuk membawa saya ke atas...
BB_CARETAKER_SNARE_REPEAT,"S&#8217;not a surprise it&#8217;s you rallying us to action, hunter. You had the sense about you, a bug bringing change&#8217;n all.&lt;page&gt;Course you&#8217;re more than just a bug, aint&#8217;cha! More than Weaver. Guess it&#8217;d take someone like you for my family to dare hope at success.&lt;page&gt;Go and prove our trust now, won&#8217;t you? We&#8217;ve spent our lifetimes wishing for another path. With a bit of luck, you might grant it.","Tidak mengherankan kalau kamu yang memimpin kita bertindak, pemburu. Kamu punya insting yang tajam, seperti serangga yang membawa perubahan.&lt;page&gt;Tentu saja kamu lebih dari sekadar serangga, kan? Lebih dari Weaver. Kurasa butuh seseorang seperti kamu agar keluargaku berani berharap akan kesuksesan.&lt;page&gt;Pergilah dan buktikan kepercayaan kami sekarang, maukah kamu? Kami telah menghabiskan seumur hidup kami berharap akan jalan lain. Dengan sedikit keberuntungan, kamu mungkin bisa memberikannya."
FUNERAL_NONAME,"Well. Though this pilgrim&#8217;s name has been lost, still we sing.","Baiklah. Meskipun nama peziarah ini telah hilang, kita tetap bernyanyi."
BB_RESIDENT_GOT_SPRINT,"Been hearing awful whispers in camp, about pilgrims driven mad by the hardships of the climb, crying out and attacking their fellows.&lt;page&gt;You&#8217;ve been out there. Tell me, is it really so?&lt;hpage&gt;You&#8217;ve heard it true, sir. On the roads, both pilgrims and beasts alike are consumed, driven to violence by a haunted thread, the source of which I have yet to discover.&lt;page&gt;Ah... I&#8217;d feared it was so. I won&#8217;t be able to trust a single face out on the path, then.&lt;page&gt;The risk of death was daunting enough, but the loneliness of such a journey, that seems almost too much to bear... Ah well. Just another test of our devotion, I suppose.","Been hearing awful whispers in camp, about pilgrims driven mad by the hardships of the climb, crying out and attacking their fellows.&lt;page&gt;You&#8217;ve been out there. Tell me, is it really so?&lt;hpage&gt;You&#8217;ve heard it true, sir. On the roads, both pilgrims and beasts alike are consumed, driven to violence by a haunted thread, the source of which I have yet to discover.&lt;page&gt;Ah... I&#8217;d feared it was so. I won&#8217;t be able to trust a single face out on the path, then.&lt;page&gt;The risk of death was daunting enough, but the loneliness of such a journey, that seems almost too much to bear... Ah well. Just another test of our devotion, I suppose."
BB_PILGRIM_HORNED_REPEAT,"We pilgrims arm ourselves with prayer, garb ourselves in faith, and hope they prove enough to reach the Citadel&#8217;s glory. Such is our way...","Kami para peziarah bersenjatakan doa, mengenakan jubah iman, dan berharap hal itu cukup untuk mencapai kemegahan Citadel. Itulah jalan kami..."
