name;original_text;translated_text
TROUPE_LEADER_JUDGE_CANLEAVE;"&lt;hpage&gt;Fleamaster, if your troupe is still prepared to travel, I have discovered a cave beyond the Citadel, at the edge of some ancient aqueducts. That place may well suit your needs for safety.&lt;hpage&gt;The trek would be long, but once reached you will find a sandy shore, free of predators, beside a wide clear lake. It is as peaceful a place as I&#8217;ve seen throughout these fraught lands.&lt;page&gt;That&#8217;s it! It must be! Our destination has at last been set. Our journey can continue!&lt;page&gt;True friend of fleas you are, Miss Hornet. That place shall welcome us, no doubt. Will you be joining for this new journey?";"&lt;hpage&gt;Fleamaster, jika rombongan Anda masih siap untuk bepergian, saya telah menemukan sebuah gua di luar Benteng, di tepi beberapa saluran air kuno. Tempat itu mungkin sangat cocok untuk kebutuhan Anda akan keamanan. &lt;hpage&gt;Perjalanan akan panjang, tetapi setelah sampai Anda akan menemukan pantai berpasir, bebas dari predator, di samping danau yang luas dan jernih. Itu adalah tempat yang damai seperti yang pernah saya lihat di seluruh tanah yang penuh gejolak ini. &lt;page&gt;Itu dia! Pasti itu! Tujuan kita akhirnya telah ditetapkan. Perjalanan kita bisa berlanjut! &lt;page&gt;Teman sejati kutu Anda, Nona Hornet. Tempat itu akan menyambut kita, tidak diragukan lagi. Maukah Anda bergabung dalam perjalanan baru ini?"
CARAVAN_LECH_SPA_INTIMIDATED_ACT3;My treasured guest... what need have I of rosaries, now that all is ending? Please, use my spa-carriage, free of charge! Dear Kratt is only too happy to provide!;Tamu berharga saya... apa gunanya saya punya tasbih, sekarang semuanya akan berakhir? Tolong, gunakan kereta-spa saya, gratis! Kratt yang terkasih hanya terlalu senang untuk menyediakannya!
TROUPE_LEADER_REPEAT_FLEATOPIA;"So many lost fleas have made it here... Truly, I&#8217;d never dared to hope we could gather such a grand company!&lt;page&gt;But still there may be more out there in this wide world... What a wonder it would be if they too found their way to our fresh paradise!";"Begitu banyak kutu yang hilang telah sampai di sini... Sungguh, saya tidak pernah berani berharap kami bisa mengumpulkan rombongan sebesar itu! &lt;page&gt;Tapi masih ada lagi di luar sana di dunia yang luas ini... Betapa menakjubkannya jika mereka juga menemukan jalan mereka ke surga baru kita!"
CARAVAN_LECH_WOUNDED_TALK;"Auugghhh... the pain! Such fury, over a mistake! Poor little Kratt did not mean to steal a look!&lt;page&gt;This old carriage needs constant care. I was only doing repairs! I had no intent to intrude! And I barely saw a thing!&lt;hpage&gt;Lie no more to me, flea, and be grateful you still live. Know that if you peer again, you will die.&lt;page&gt;Of course! Kratt would never! Let&#8217;s consider the matter forgotten, and you shall forever be my treasured guest!";"Auugghhh... sakitnya! Amarah seperti itu, karena kesalahan! Kratt kecil yang malang tidak bermaksud mencuri pandang! &lt;page&gt;Benang-benang terkutuk membentang di seluruh tanah ini, diatur untuk menjebak yang tidak waspada. Anda tampaknya tidak lebih buruk sekarang, setidaknya. &lt;hpage&gt;Kereta logam itu... Itu milik Anda, saya asumsikan? &lt;page&gt;Ooh, ya, ya! Saya akan pergi untuk bergabung dengan karavan kutu terdekat, bukan? Keamanan dalam jumlah, ya? Saya sudah lebih dari cukup berpetualang sendirian. &lt;page&gt;Dan Anda... Saya percaya saya akan melihat Anda di sana? Kereta saya menyembunyikan rahasia khusus yang saya dengan senang hati akan bagikan dengan Anda ketika kita bertemu lagi! Heh heh!"
TROUPE_MEMBER_SHORT_MEET_BREW;"Dodeshna! Miss Hornet, is it? Welcome to our new camp! The travelling is done, and so we drink! &lt;page&gt;Is no better way to revive spirit than to drink the famous Flea Brew! I&#8217;m have just finished a batch, bubbling and warm!&lt;page&gt;You are friend, finder of lost, little fleas, hmm? Here, take bottle of Flea Brew with you! Will keep you warm while you travel.&lt;page&gt;I am always brewing here, so have no fear to drink plenty, and return whenever you are wanting more!";"Dodeshna! Nona Hornet, bukan? Selamat datang di perkemahan baru kami! Perjalanan selesai, jadi kami minum! &lt;page&gt;Tidak ada cara yang lebih baik untuk membangkitkan semangat selain minum Flea Brew yang terkenal! Saya baru saja selesai membuat satu batch, menggelegak dan hangat! &lt;page&gt;Anda adalah teman, penemu kutu kecil yang hilang, hmm? Ini, ambil sebotol Flea Brew! Akan membuat Anda tetap hangat saat Anda bepergian. &lt;page&gt;Saya selalu menyeduh di sini, jadi jangan takut untuk minum banyak, dan kembali kapan pun Anda menginginkan lebih!"
TROUPLE_HUNTER_MEET_COMPLETE_ACT3;"You remain, bug not flea? If service is you here seeking, none is left for me to provide. All fleas are here, collected close.&lt;page&gt;Much better it is now for fleas to be together, ready to face whatever end will come.";"Kamu masih di sini, serangga bukan kutu? Jika layanan yang kamu cari di sini, tidak ada lagi yang tersisa untuk saya berikan. Semua kutu ada di sini, terkumpul dekat. &lt;page&gt;Jauh lebih baik sekarang bagi kutu untuk bersama, siap menghadapi apa pun yang akan datang."
TROUPE_HUNTER_MEET_NOMAP;"&lt;hpage&gt;Fair greetings again, large flea. Of your many companions, I had little worry you would survive to find this caravan.&lt;hpage&gt;Would you tell me now of the task that saw you so apart from your fellows, and so fearsome in form?&lt;page&gt;Grrr....Mine is to track, by trail and smell and senses sharp. Find our friend fleas, our young most of most, to bring them together and grow them strong.&lt;hpage&gt;If you have sensed the locations of other lost fleas, would you share them with me? I may be able to send them safe to the caravan.&lt;page&gt;The locations! For price they could be shared, but you hold no map to mark! If learnings are wanted, a map must be owned. Until then, we have no trade to make.";"&lt;hpage&gt;Salam adil lagi, kutu besar. Dari banyak teman Anda, saya tidak terlalu khawatir Anda akan bertahan untuk menemukan karavan ini. &lt;hpage&gt;Maukah Anda memberi tahu saya sekarang tentang tugas yang membuat Anda begitu terpisah dari teman-teman Anda, dan begitu menakutkan dalam bentuk? &lt;page&gt;Grrr.... Tugas saya adalah melacak, dengan jejak dan bau dan indra yang tajam. Cari kutu teman kita, yang paling kecil, untuk menyatukan mereka dan membuat mereka tumbuh kuat. &lt;hpage&gt;Jika Anda telah merasakan lokasi kutu lain yang hilang, maukah Anda membagikannya dengan saya? Saya mungkin bisa mengirim mereka dengan aman ke karavan. &lt;page&gt;Lokasinya! Dengan harga mereka bisa dibagikan, tetapi Anda tidak punya peta untuk ditandai! Jika pelajaran diinginkan, peta harus dimiliki. Sampai saat itu, kita tidak punya perdagangan untuk dilakukan."
FG_DODGE_INTRO_FIRST;"Bug. World is ending. Nothing left but to test ourselves.&lt;page&gt;This trial is Flea Dodge. Stay upon the platforms. Avoid attacks. Longer stay gives bigger score.&lt;page&gt;To score most is to become champion. This is only thing left to strive for.";"Serangga. Dunia akan berakhir. Tidak ada yang tersisa selain menguji diri kita sendiri. &lt;page&gt;Percobaan ini adalah Flea Dodge. Tetap di platform. Hindari serangan. Tinggal lebih lama memberikan skor lebih besar. &lt;page&gt;Untuk mencetak skor terbanyak adalah menjadi juara. Ini adalah satu-satunya hal yang tersisa untuk diperjuangkan."
FG_DODGE_INTRO_CHAMP;Bug, you are champion of Flea Dodge, but trial is still open to you. Can you defeat your own score?;Serangga, Anda adalah juara Flea Dodge, tetapi percobaan masih terbuka untuk Anda. Bisakah Anda mengalahkan skor Anda sendiri?
TROUPE_HUNTER_ACT3_MEET;"So bug not flea, you return. World is ruined. Final end comes soon, says Fleamaster.&lt;hpage&gt;This land is gravely wounded, but death need not follow. It is now my task to free this kingdom from its dark fall.&lt;page&gt;Grrr... such words are just fancy. Nothing left now, except to protect what little we have.";"Jadi serangga bukan kutu, Anda kembali. Dunia hancur. Akhir datang segera, kata Fleamaster. &lt;hpage&gt;Tanah ini terluka parah, tetapi kematian tidak harus mengikutinya. Sekarang tugas saya untuk membebaskan kerajaan ini dari kejatuhan gelapnya. &lt;page&gt;Grrr... kata-kata seperti itu hanya mewah. Tidak ada yang tersisa sekarang, kecuali untuk melindungi apa pun yang kita miliki."
FG_JUGGLE_INTRO_REPEAT;Come, you revellers! Try the Flea Juggle game! Keep striking fleas upwards. Keep them airborne for as long as possible!;Ayo, kalian para pesta! Coba permainan Flea Juggle! Terus pukul kutu ke atas. Biarkan mereka di udara selama mungkin!
TROUPE_LEADER_JUDGE_CANLEAVE_FIRST;"&lt;hpage&gt;I have seen a place, Fleamaster, a cave beyond the Citadel, at the edge of some ancient ducts. That place may well suit your needs for safety.&lt;hpage&gt;The trek would be long, but once reached you will find a sandy shore, free of predators, beside a wide clear lake. It is as peaceful a place as I&#8217;ve seen throughout these fraught lands.&lt;page&gt;That&#8217;s it! It must be! Our destination has been set. Our journey can continue!&lt;page&gt;True friend of fleas you are, Miss Hornet. That place shall welcome us, no doubt. Will you be joining the caravan on this journey?";"&lt;hpage&gt;Saya telah melihat sebuah tempat, Fleamaster, sebuah gua di luar Benteng, di tepi beberapa saluran kuno. Tempat itu mungkin sangat cocok untuk kebutuhan Anda akan keamanan. &lt;hpage&gt;Perjalanan akan panjang, tetapi setelah sampai Anda akan menemukan pantai berpasir, bebas dari predator, di samping danau yang luas dan jernih. Itu adalah tempat yang damai seperti yang pernah saya lihat di seluruh tanah yang penuh gejolak ini. &lt;page&gt;Itu dia! Pasti itu! Tujuan kita telah ditetapkan. Perjalanan kita bisa berlanjut! &lt;page&gt;Teman sejati kutu Anda, Nona Hornet. Tempat itu akan menyambut kita, tidak diragukan lagi. Maukah Anda bergabung dengan karavan dalam perjalanan ini?"
TROUPE_HUNTER_ALL_FLEAS_FOUND_ACT3;"All are here now, bug not flea. For your seeking, ours is a caravan full.&lt;page&gt;Much better it is now for fleas to be together, ready to face whatever end will come.";"Semua ada di sini sekarang, serangga bukan kutu. Untuk pencarian Anda, karavan kita penuh. &lt;page&gt;Jauh lebih baik sekarang bagi kutu untuk bersama, siap menghadapi apa pun yang akan datang."
CARAVAN_LECH_SAVED;"Ooh, heh heh heh! What a turn, for dear Kratt to be strung up in such a dank little cave!&lt;hpage&gt;Cursed threads stretch throughout this land, set to ensnare the unwary. You seem no worse for it now, at least.&lt;hpage&gt;That metal carriage... It is yours, I assume?&lt;page&gt;Ooh, yes, yes! I&#8217;m setting out to join the nearest flea caravan, aren&#8217;t I? Safety in numbers, yes? I&#8217;ve had more than enough of venturing alone.&lt;page&gt;And you... I trust I will see you there? My carriage hides a special secret I&#8217;d gladly share with you when next we meet! Heh heh!";"Ooh, heh heh heh! Sungguh suatu putaran, bagi Kratt yang terkasih untuk digantung di gua kecil yang lembab seperti itu! &lt;hpage&gt;Benang-benang terkutuk membentang di seluruh tanah ini, diatur untuk menjebak yang tidak waspada. Anda tampaknya tidak lebih buruk sekarang, setidaknya. &lt;hpage&gt;Kereta logam itu... Itu milik Anda, saya asumsikan? &lt;page&gt;Ooh, ya, ya! Saya akan pergi untuk bergabung dengan karavan kutu terdekat, bukan? Keamanan dalam jumlah, ya? Saya sudah lebih dari cukup berpetualang sendirian. &lt;page&gt;Dan Anda... Saya percaya saya akan melihat Anda di sana? Kereta saya menyembunyikan rahasia khusus yang saya dengan senang hati akan bagikan dengan Anda ketika kita bertemu lagi! Heh heh!"
TROUPE_LEADER_COMPLETE_WISHWALL_QUEST1_FULL;"And now, with our caravan bursting, we&#8217;ve rested here long enough. We fleas must head higher!&lt;page&gt;Oh, but stranger, how remiss of me! First, please, what shall we call you?&lt;hpage&gt;You may call me Hornet, Fleamaster. Know that I, like you, am glad to see your fellow fleas safe with your caravan. These are dangerous lands to travel alone.&lt;page&gt;Oh, vavenda! That is to say, incredible! What a beautiful thing it is! All of us together.&lt;page&gt;Dear friend... Miss Hornet. Our caravan prepares to depart toward the wide moor high above. Would you travel with us, as our honoured guest?";"Dan sekarang, dengan karavan kita penuh, kita sudah cukup beristirahat di sini. Kami kutu harus pergi lebih tinggi! &lt;page&gt;Oh, tapi orang asing, betapa lalainya saya! Pertama, tolong, kita panggil Anda siapa? &lt;hpage&gt;Anda bisa memanggil saya Hornet, Fleamaster. Ketahuilah bahwa saya, seperti Anda, senang melihat teman-teman kutu Anda aman bersama karavan Anda. Ini adalah tanah yang berbahaya untuk bepergian sendirian. &lt;page&gt;Oh, vavenda! Artinya, luar biasa! Sungguh hal yang indah! Kita semua bersama. &lt;page&gt;Teman terkasih... Nona Hornet. Karavan kita bersiap untuk berangkat menuju padang rumput yang luas di atas. Maukah Anda bepergian bersama kami, sebagai tamu terhormat kami?"
TROUPE_HUNTER_PURCHASED;"I have marked your map, bug. See the learnings of fleas lost across the lands.&lt;page&gt;If you are as brave as told by fellow fleas, seek them. Save them. For a caravan whole.";"Saya telah menandai peta Anda, serangga. Lihatlah pelajaran kutu yang hilang di seluruh tanah. &lt;page&gt;Jika Anda seberani yang diceritakan oleh sesama kutu, carilah mereka. Selamatkan mereka. Untuk karavan yang utuh."
TROUPE_LEADER_REPEAT_FLEATOPIA_ALLRESCUED;"You are welcome here always, Miss Hornet, true friend of fleas!&lt;page&gt;Stay as long as you care. Rest and restore. We many fleas do so enjoy your company.";"Anda selalu diterima di sini, Nona Hornet, teman sejati kutu! &lt;page&gt;Tinggal selama yang Anda inginkan. Beristirahatlah dan pulihkan diri. Kami para kutu sangat menikmati kebersamaan Anda."
TROUPE_LEADER_JUDGE_READYTOLEAVE_NO_LAKE_REPEAT;"Dear friend of fleas, please! If ever you come upon a cave both wide and free, return with haste and tell us.&lt;page&gt;The fleas are oh so eager to journey, and I&#8217;m eager to see them to a destination safe!";"Teman sejati kutu, tolong! Jika Anda pernah menemukan gua yang luas dan bebas, kembalilah dengan cepat dan beri tahu kami. &lt;page&gt;Kutu-kutu sangat bersemangat untuk bepergian, dan saya bersemangat untuk melihat mereka ke tujuan yang aman!"
TROUPE_LEADER_ALLRESCUED_ACT3;"&lt;hpage&gt;That is well, Fleamaster. My travels through this land have been far and deep, and yet at almost every reach I met the friendly, inquisitive presence of your kind.&lt;hpage&gt;You fleas have an uncommon desire for adventure which I find admirable, even if it is seldom matched by capability.&lt;hpage&gt;Though I am long accustomed to travelling alone, following your journey, and sharing some part in its progress has been a warm thing.&lt;page&gt;And so happy have you made we fleas! Even as the darkness comes to claim us, we would be honoured to bestow one final gift, a treasure from fleakind&#8217;s glorious past.&lt;page&gt;May it mark you in Pharloom&#8217;s final moment as a friend to us all.";"&lt;hpage&gt;Itu bagus, Fleamaster. Perjalanan saya melalui tanah ini telah jauh dan dalam, namun di hampir setiap jangkauan saya bertemu dengan kehadiran ramah dan ingin tahu dari jenis Anda. &lt;hpage&gt;Kalian para kutu memiliki keinginan yang tidak biasa untuk berpetualang yang saya anggap mengagumkan, bahkan jika itu jarang cocok dengan kemampuan. &lt;hpage&gt;Meskipun saya sudah lama terbiasa bepergian sendirian, mengikuti perjalanan Anda, dan berbagi sebagian dari kemajuannya telah menjadi hal yang hangat. &lt;page&gt;Dan betapa senangnya Anda membuat kami kutu! Bahkan saat kegelapan datang untuk mengklaim kita, kami akan merasa terhormat untuk memberikan satu hadiah terakhir, sebuah harta dari masa lalu kutu yang mulia. &lt;page&gt;Semoga itu menandai Anda di saat terakhir Pharloom sebagai teman bagi kita semua."
TROUPE_MEMBER_SHORT_REPEAT_JUDGE;You are have luck, Miss Hornet, to lack the fur of we fleas. All the blowy sand of that place is getting very stuck inside!;Anda beruntung, Nona Hornet, tidak memiliki bulu seperti kami kutu. Semua pasir yang berhembus di tempat itu sangat macet di dalam!
TROUPE_MEMBER_TALL_REPEAT;"The beasts here are... much frightful, hm? Scary?&lt;page&gt;But if give them space, they leave alone. You respect beast, beast respect you.";"Binatang-binatang di sini... sangat menakutkan, ya? Mengerikan? &lt;page&gt;Tapi jika beri mereka ruang, mereka akan pergi sendiri. Anda menghormati binatang, binatang menghormati Anda."
FG_DODGE_INTRO_GAMESCOMPLETE;Grand Champion... bug called Hornet. Will you once again challenge the Flea Dodge trial?;Juara Agung... serangga bernama Hornet. Maukah Anda sekali lagi menantang percobaan Flea Dodge?
FG_BOUNCE_INTRO_GAMESCOMPLETE;Fierce one, my dear Grand Champion! Will you dance and fly with us above the water?;Yang ganas, Juara Agung saya yang terkasih! Maukah Anda menari dan terbang bersama kami di atas air?
TROUPE_LEADER_DELIVERY_FESTIVAL;"&lt;hpage&gt;Fleamaster, I bring a delivery, supplies from the couriers of Bellhart to aid your settlement.&lt;page&gt;Ahh, such a kindly gesture adds much warmth to our celebration!&lt;page&gt;These poor little fleas will never grow to roam the world as we have, so let us give them what happiness we can before the end.";"&lt;hpage&gt;Fleamaster, saya membawa pengiriman, persediaan dari kurir Bellhart untuk membantu pemukiman Anda. &lt;page&gt;Ahh, isyarat baik seperti itu menambah banyak kehangatan pada perayaan kita! &lt;page&gt;Kutu-kutu kecil yang malang ini tidak akan pernah tumbuh untuk menjelajahi dunia seperti yang telah kita lakukan, jadi mari kita beri mereka kebahagiaan apa pun yang kita bisa sebelum akhir."
CARAVAN_LECH_INTRO_MARROW;"&lt;hpage&gt;Greetings again, sir flea. I see you were able to unite safely with this caravan.&lt;page&gt;Oh yes! Heh heh. All thanks to you! Dear, sweet you! Pray tell, what does one call such a delicate beauty? Surely yours is a name most sweet and soothing. Are you Fairgrace? Or Nectarsweet?&lt;hpage&gt;I am Hornet, sir. Address me by that name or not at all.&lt;page&gt;Gradak! Of course. Of course. My dear, Hornet! I shall let you in on my little secret. My carriage doubles as a soothing spa, you see. It&#8217;s most ingenious.&lt;page&gt;The water inside is piping hot, and purer than a psalm! Heh heh! I&#8217;d gladly let you soak inside, for a modest fee!";"&lt;hpage&gt;Salam lagi, tuan kutu. Saya melihat Anda berhasil bersatu dengan karavan ini dengan aman. &lt;page&gt;Oh ya! Heh heh. Semua berkat Anda! Anda yang terkasih, manis! Tolong katakan, bagaimana seseorang memanggil kecantikan yang begitu lembut? Tentu nama Anda sangat manis dan menenangkan. Apakah Anda Fairgrace? Atau Nectarsweet? &lt;hpage&gt;Saya Hornet, tuan. Panggil saya dengan nama itu atau tidak sama sekali. &lt;page&gt;Gradak! Tentu saja. Tentu saja. Sayangku, Hornet! Saya akan memberi tahu Anda rahasia kecil saya. Kereta saya berfungsi ganda sebagai spa yang menenangkan, Anda tahu. Itu sangat cerdik. &lt;page&gt;Air di dalamnya sangat panas, dan lebih murni dari sebuah mazmur! Heh heh! Saya dengan senang hati akan membiarkan Anda berendam di dalamnya, dengan biaya yang tidak seberapa!"
FG_DODGE_ACCEPT;Mamashka. The trial begins. Flea Dodge!;Mamashka. Percobaan dimulai. Flea Dodge!
TROUPE_LEADER_GAMES_INTRO_ALREADYACCEPTED;"&lt;hpage&gt;I saw your plea posted at Bellhart, sir flea, and accept your request.";"&lt;hpage&gt;Saya melihat permohonan Anda diposting di Bellhart, tuan kutu, dan menerima permintaan Anda."
TROUPE_LEADER_GAMES_INTRO_TALK_1;"The dirge I sing is for the end of our old lives...&lt;page&gt;Here at the end of times, our paradise crumbles beneath us. Flea and friend alike, all will soon be consumed...";"Lagu duka yang saya nyanyikan adalah untuk akhir dari kehidupan lama kita... &lt;page&gt;Di sini, di akhir zaman, surga kita hancur di bawah kita. Kutu dan teman sama-sama, semua akan segera dilahap..."
TROUPE_LEADER_FOUND_FLEAS;"Ahh, look! The poor fleas are starting to make their way to us! What a precious thing!&lt;page&gt;We have much to thank you for already! And I hope we will have even more to be thankful for very soon! Please, keep seeking out our lost fellows!";"Ahh, lihat! Kutu-kutu malang itu mulai menemukan jalan mereka kepada kita! Sungguh hal yang berharga! &lt;page&gt;Kita sudah punya banyak hal untuk berterima kasih kepada Anda! Dan saya harap kita akan memiliki lebih banyak lagi untuk berterima kasih segera! Tolong, teruslah mencari teman-teman kita yang hilang!"
TROUPE_HUNTER_WILD_MEET_NOCARAVAN;"Grrr.. bug, not flea. Why you must bother me? This spot is mine, fair fought and earned.&lt;hpage&gt;I won&#8217;t stay long, madam. Nor would I contest your right to this cave. I only ask what task causes you to perch alone atop these dank ducts?&lt;page&gt;Task? Mine is a work most important, but not for talking of here, where danger waits close. Soon, I depart, to seek fleas, my fellows, and join them.&lt;page&gt;Now... Grrr. You leave me! I go soon to seek other fleas. A flea alone is good, but fleas together is best! Till then, rest I need! Off, bug!";"Grrr.. serangga, bukan kutu. Kenapa kamu harus mengganggu saya? Tempat ini milik saya, diperjuangkan dan didapatkan dengan adil. &lt;hpage&gt;Saya tidak akan tinggal lama, nyonya. Saya juga tidak akan menantang hak Anda atas gua ini. Saya hanya bertanya tugas apa yang menyebabkan Anda bertengger sendirian di atas saluran lembab ini? &lt;page&gt;Tugas? Tugas saya adalah pekerjaan yang paling penting, tetapi bukan untuk dibicarakan di sini, di mana bahaya menunggu dekat. Segera, saya pergi, untuk mencari kutu, teman-teman saya, dan bergabung dengan mereka. &lt;page&gt;Sekarang... Grrr. Anda tinggalkan saya! Saya akan segera pergi untuk mencari kutu-kutu lain. Kutu sendirian itu baik, tetapi kutu bersama adalah yang terbaik! Sampai saat itu, saya butuh istirahat! Pergi, serangga!"
TROUPE_LEADER_GAMES_INTRO_REOFFER;Dear friend... Miss Hornet! Forgive us, but we beg one more favour from you. Will you accompany us in our final act...?;Teman terkasih... Nona Hornet! Maafkan kami, tapi kami memohon satu bantuan lagi dari Anda. Maukah Anda menemani kami dalam tindakan terakhir kami...?
TROUPE_LEADER_GAMES_INTRO_ACCEPT_2;"It is time for the Festival of the Flea! One last, grand celebration before the black quakes pull us all down into the darkness!&lt;page&gt;Rouse yourself fleas, one last time! Let the games begin!";"Sudah waktunya untuk Festival Kutu! Satu perayaan terakhir dan agung sebelum gempa hitam menarik kita semua ke dalam kegelapan! &lt;page&gt;Bangkitlah kalian kutu, untuk yang terakhir kalinya! Biarkan permainan dimulai!"
TROUPE_LEADER_JUDGE_LEAVE;"Ahhh! Alas. Then we shall pray your own path remains safe.&lt;page&gt;And now, our new home is calling. We venture again!&lt;hpage&gt;Good travels, Fleamaster. May your journey ahead be safe and smooth.";"Ahhh! Sayang sekali. Maka kita akan berdoa agar jalan Anda sendiri tetap aman. &lt;page&gt;Dan sekarang, rumah baru kita memanggil. Kami berpetualang lagi! &lt;hpage&gt;Selamat bepergian, Fleamaster. Semoga perjalanan Anda ke depan aman dan lancar."
TROUPE_LEADER_COMPLETE_QUEST_SKIP_FULL;"But stranger! While you&#8217;re with us, you must hear of the miracle that has occurred!&lt;page&gt;See all these fleas gathered to our troupe? It seems so many! An impossible number, yet here they are, safely joined together. Our most cherished wishes answered!&lt;hpage&gt;If you were seeking fleas to join your caravan, I have found and freed many throughout my travels.&lt;page&gt;Oh! Can it be? Then you here are our saviour, our dear fleafriend! For all have made their way right, straight to us!&lt;page&gt;And now, with our caravan full to bursting, we&#8217;ve rested long enough. We fleas must head higher!&lt;page&gt;Oh, but saviour, how remiss of me! First, please tell, what shall we call you?&lt;hpage&gt;You may call me Hornet, Fleamaster. Know that I, like you, am glad to see your fellow fleas safe with your caravan. These are dangerous lands to travel alone.&lt;page&gt;Oh, vavenda! That is to say, incredible! What a beautiful thing it is! All of us together.&lt;page&gt;Dear friend... Miss Hornet. Our caravan prepares to depart toward the wide moor high above. Would you travel with us, as our honoured guest?";"Tapi orang asing! Saat Anda bersama kami, Anda harus mendengar keajaiban yang telah terjadi! &lt;page&gt;Lihatlah semua kutu yang berkumpul ke rombongan kami? Terlihat begitu banyak! Jumlah yang mustahil, namun di sini mereka, aman bergabung bersama. Keinginan kami yang paling berharga dijawab! &lt;hpage&gt;Jika Anda mencari kutu untuk bergabung dengan karavan Anda, saya telah menemukan dan membebaskan banyak di seluruh perjalanan saya. &lt;page&gt;Oh! Mungkinkah? Maka Anda di sini adalah penyelamat kami, teman kutu kami yang terkasih! Karena semua telah menemukan jalan mereka dengan benar, langsung kepada kami! &lt;page&gt;Dan sekarang, dengan karavan kita penuh hingga meledak, kita sudah cukup beristirahat. Kami kutu harus pergi lebih tinggi! &lt;page&gt;Oh, tapi penyelamat, betapa lalainya saya! Pertama, tolong katakan, kita panggil Anda siapa? &lt;hpage&gt;Anda bisa memanggil saya Hornet, Fleamaster. Ketahuilah bahwa saya, seperti Anda, senang melihat teman-teman kutu Anda aman bersama karavan Anda. Ini adalah tanah yang berbahaya untuk bepergian sendirian. &lt;page&gt;Oh, vavenda! Artinya, luar biasa! Sungguh hal yang indah! Kita semua bersama. &lt;page&gt;Teman terkasih... Nona Hornet. Karavan kita bersiap untuk berangkat menuju padang rumput yang luas di atas. Maukah Anda bepergian bersama kami, sebagai tamu terhormat kami?"
CARAVAN_LECH_SPA_INTIMIDATED;"Welcome back, my fierce one. Dodeshna! Heh heh! I&#8217;m sure your travels have wearied you.&lt;page&gt;Oh no, I wouldn&#8217;t dare take rosaries from such a treasured guest! Please, use my spa-carriage, free of charge! Dear Kratt is only too happy to provide!";"Selamat datang kembali, yang ganas. Dodeshna! Heh heh! Saya yakin perjalanan Anda telah membuat Anda lelah. &lt;page&gt;Oh tidak, saya tidak akan berani mengambil tasbih dari tamu yang begitu berharga! Tolong, gunakan kereta-spa saya, gratis! Kratt yang terkasih hanya terlalu senang untuk menyediakannya!"
FESTIVAL_OUTRO_PRE;"Miss Hornet! You have proven yourself the champion at each of our flea games!&lt;page&gt;I am confident now that the grand champion of our festival has emerged. It is none other than yourself, of course!&lt;page&gt;And thusly, must our final ceremony begin. Fleas, prepare yourselves!";"Nona Hornet! Anda telah membuktikan diri Anda sebagai juara di setiap permainan kutu kami! &lt;page&gt;Saya yakin sekarang bahwa juara agung festival kita telah muncul. Itu tidak lain adalah diri Anda sendiri, tentu saja! &lt;page&gt;Dan dengan demikian, upacara terakhir kita harus dimulai. Kutu, siapkan diri Anda!"
TROUPE_MEMBER_SHORT_MEET_FESTIVAL;"Good friend of fleas is you, Miss Hornet. Now must join and drink much. Be merry before all ends. Brew is made, enough for all!&lt;page&gt;No charge for you if needing more. Why waste when future is final?";"Teman baik kutu adalah Anda, Nona Hornet. Sekarang harus bergabung dan minum banyak. Bersukarialah sebelum semuanya berakhir. Brew dibuat, cukup untuk semua! &lt;page&gt;Tidak ada biaya untuk Anda jika butuh lebih banyak. Kenapa disia-siakan ketika masa depan adalah akhir?"
TROUPE_LEADER_INFO_LECH;"A strange flea has joined our troupe. All are welcome, but something about this one sets my fur to raise.&lt;page&gt;His carriage offers a steaming service, but the charge in rosaries is stiff, especially for us fleas who carry few.&lt;page&gt;For the companionship we provide, and the safety of our numbers, surely some discount is deserved?";"Seekor kutu aneh telah bergabung dengan rombongan kita. Semua dipersilakan, tetapi sesuatu tentang yang satu ini membuat bulu saya berdiri. &lt;page&gt;Keretanya menawarkan layanan uap, tetapi biayanya dalam tasbih sangat mahal, terutama bagi kami kutu yang membawa sedikit. &lt;page&gt;Untuk persahabatan yang kami berikan, dan keamanan jumlah kami, tentu saja beberapa diskon pantas didapatkan?"
FG_BOUNCE_COMPLETED_HIGHSCORE;Vikna! Dear one, you outdo yourself! To beat your previous high score is a marvel indeed!;Vikna! Sayangku, Anda melampaui diri Anda sendiri! Mengalahkan skor tertinggi Anda sebelumnya adalah keajaiban!
TROUPE_HUNTER_WILD_REPEAT;"You still here, bug not flea? Is rest I need before I leave for caravan. Not chat. You feel trouble-type. Make my shell tense.&lt;hpage&gt;I shall take my leave, madam. Stay strong on your own journey. May we meet again at the caravan, amongst your fellows.";"Kamu masih di sini, serangga bukan kutu? Saya butuh istirahat sebelum saya pergi ke karavan. Bukan mengobrol. Kamu terasa seperti tipe pembuat masalah. Membuat cangkang saya tegang. &lt;hpage&gt;Saya akan pergi, nyonya. Tetaplah kuat dalam perjalanan Anda sendiri. Semoga kita bertemu lagi di karavan, di antara teman-teman Anda."
FG_JUGGLE_DECLINE;Ah, of course. Perhaps you will be trying one of the other games?;Ah, tentu saja. Mungkin kamu mau mencoba permainan yang lain?
